"Time [s]","Moving1.Position [deg]"
1.93184999999996,8.09050628633489
1.93319999999996,8.1035301817033
1.93454999999996,8.11656663476722
1.93589999999996,8.12961759868137
1.93724999999996,8.14268190857937
1.93859999999996,8.15575634419502
1.93994999999996,8.16883908234704
1.94129999999996,8.18193171960427
1.94264999999996,8.1950375413549
1.94399999999996,8.20815800364804
1.94534999999996,8.22129134971544
1.94669999999996,8.23443427527564
1.94804999999996,8.24758556982203
1.94939999999996,8.26074744418284
1.95074999999996,8.27392313767512
1.95209999999996,8.28711346584506
1.95344999999996,8.30031606005001
1.95479999999996,8.31352770775966
1.95614999999996,8.3267479797805
1.95749999999996,8.33997967304595
1.95884999999996,8.35322576408051
1.96019999999996,8.36648628364984
1.96154999999996,8.37975829299629
1.96289999999996,8.39303892123828
1.96424999999996,8.40632866320553
1.96559999999996,8.41963078827727
1.96694999999996,8.4329477414241
1.96829999999996,8.44627865306379
1.96964999999996,8.4596201620397
1.97099999999996,8.47297005466585
1.97234999999996,8.48632982315575
1.97369999999996,8.49970297770612
1.97504999999996,8.51309116701539
1.97639999999996,8.52649256733735
1.97774999999996,8.53990366647601
1.97909999999996,8.55332322844727
1.98044999999996,8.56675370614735
1.98179999999996,8.58019849204381
1.98314999999996,8.59365820785225
1.98449999999996,8.60713013547756
1.98584999999996,8.62061100173366
1.98719999999996,8.63410079483763
1.98854999999996,8.64760275455438
1.98989999999996,8.66111971839965
1.99124999999996,8.6746511117885
1.99259999999996,8.68819352405506
1.99394999999996,8.70174441108545
1.99529999999996,8.71530511671543
1.99664999999996,8.72887931387069
1.99799999999996,8.74246885247132
1.99934999999996,8.75607190005731
2.00069999999996,8.76968477063205
2.00204999999996,8.78330615540724
2.00339999999996,8.79693867906546
2.00474999999996,8.81058589247908
2.00609999999996,8.82424831003453
2.00744999999996,8.83792294897864
2.00879999999996,8.85160646595494
2.01014999999996,8.86529915151452
2.01149999999996,8.87900458007149
2.01284999999996,8.8927254935996
2.01419999999996,8.9064608762888
2.01554999999996,8.92020699649299
2.01689999999996,8.93396159688577
2.01824999999996,8.94772664443868
2.01959999999996,8.96150602650812
2.02094999999996,8.9753010851879
2.02229999999996,8.98910929690662
2.02364999999996,9.00292689478252
2.02499999999996,9.01675335150002
2.02634999999996,9.03059201972718
2.02769999999996,9.04444620874668
2.02904999999996,9.05831550502528
2.03039999999996,9.07219624900462
2.03174999999996,9.08608558538479
2.03309999999996,9.09998498018464
2.03444999999996,9.11389846103787
2.03579999999996,9.1278278990665
2.03714999999996,9.1417710836765
2.03849999999996,9.15572402794909
2.03984999999996,9.16968570565223
2.04119999999996,9.18365932130711
2.04254999999996,9.19764848951065
2.04389999999996,9.2116531131513
2.04524999999996,9.22566955851979
2.04659999999996,9.23969467484677
2.04794999999996,9.25372971742473
2.04929999999996,9.26777881070302
2.05064999999996,9.28184403132861
2.05199999999996,9.29592321714379
2.05334999999996,9.31001223874983
2.05469999999996,9.32410993435706
2.05604999999996,9.33821958090126
2.05739999999996,9.35234491626823
2.05874999999996,9.36648578676874
2.06009999999996,9.38063837546899
2.06144999999996,9.39479946556111
2.06279999999996,9.40897050173285
