"Time [s]","Moving1.Torque [mNewtonMeter]"
1.22849999999998,2.86461793945519
1.22984999999998,3.23977594994401
1.23119999999998,3.89729154099726
1.23254999999998,4.54881602494703
1.23389999999998,4.9033498895827
1.23524999999998,4.80008818964693
1.23659999999998,4.28652598596054
1.23794999999998,3.59652325884321
1.23929999999998,3.03813741609903
1.24064999999998,2.85972574269029
1.24199999999998,3.15821248127244
1.24334999999998,3.76637398127877
1.24469999999998,4.40859221878115
1.24604999999998,4.7952779960974
1.24739999999998,4.74720759660878
1.24874999999998,4.28666796499547
1.25009999999998,3.62781337142158
1.25144999999998,3.07167761406325
1.25279999999998,2.86875008367442
1.25414999999998,3.13031122901087
1.25549999999998,3.70449119192768
1.25684999999998,4.32452685677684
1.25819999999998,4.70667427849214
1.25954999999998,4.67027126938995
1.26089999999998,4.23232653789092
1.26224999999998,3.60033687366816
1.26359999999998,3.06868865443399
1.26494999999998,2.8818581566366
1.26629999999998,3.1448513312205
1.26764999999998,3.70200230173378
1.26899999999998,4.29150803358096
1.27034999999998,4.63794000318854
1.27169999999998,4.5743261736312
1.27304999999998,4.13114692032382
1.27439999999998,3.52191025674939
1.27574999999998,3.03489622084035
1.27709999999998,2.90104109471933
1.27844999999998,3.19823171132475
1.27979999999998,3.75088448914307
1.28114999999998,4.29919231227313
1.28249999999998,4.57992374634127
1.28384999999998,4.4551932601934
1.28519999999998,3.98613149762624
1.28654999999998,3.40299320515139
1.28789999999998,2.98406201816888
1.28924999999998,2.93859034196422
1.29059999999998,3.29249642821249
1.29194999999998,3.8432569543714
1.29329999999998,4.33162711202767
1.29464999999998,4.51577668985644
1.29599999999998,4.30329862295433
1.29734999999998,3.80028397478293
1.29869999999998,3.25870439253784
1.30004999999998,2.9379578049467
1.30139999999998,3.01266094413686
1.30274999999998,3.4310084332946
1.30409999999998,3.96774212409392
1.30544999999998,4.3654111373905
1.30679999999998,4.42164554230591
1.30814999999998,4.10653812593194
1.30949999999998,3.58075068191552
1.31084999999998,3.1103268534989
1.31219999999998,2.92605163931781
1.31354999999998,3.13923326619835
1.31489999999998,3.61042811503248
1.31624999999998,4.10250692839099
1.31759999999998,4.36940022768202
1.31894999999998,4.27205304111733
1.32029999999998,3.85988632117737
1.32164999999998,3.34668745942001
1.32299999999998,2.991521847404
1.32434999999998,2.98324187667068
1.32569999999998,3.3255230133589
1.32704999999998,3.81540963675863
1.32839999999998,4.21213721183217
1.32974999999998,4.30790909169714
1.33109999999998,4.05090769806407
1.33244999999998,3.57624520134623
1.33379999999998,3.13412922282123
1.33514999999998,2.94811166503457
1.33649999999998,3.13399196391756
1.33784999999998,3.56542517132273
1.33919999999998,4.01786501166733
1.34054999999998,4.25941869819701
1.34189999999998,4.1595131350878
1.34324999999998,3.76994091768017
1.34459999999998,3.30011049121784
1.34594999999998,2.9948980142729
1.34729999999998,3.02627146763908
1.34864999999998,3.3722194842498
1.34999999999998,3.82798347701064
1.35134999999998,4.16387362124543
1.35269999999998,4.19698648313498
1.35404999999998,3.90686760753439
1.35539999999998,3.45120980626109
1.35674999999998,3.07760092599706
1.35809999999998,2.98477649239127
1.35944999999998,3.23778254520986
1.36079999999998,3.66783976142677
1.36214999999998,4.05400452421826
1.36349999999998,4.18673430106345
1.36484999999998,3.99028652570689
1.36619999999998,3.57188011717144
1.36754999999998,3.16493750714283
1.36889999999998,2.98595518315264
1.37024999999998,3.1524458971966
1.37159999999998,3.54575429511344
1.37294999999998,3.95137623681515
1.37429999999998,4.15199330323062
1.37564999999998,4.03214644263725
1.37699999999998,3.65666607558277
1.37834999999998,3.23884206368583
1.37969999999998,3.00636217865473
1.38104999999998,3.10381876702845
1.38239999999998,3.46088964161842
1.38374999999998,3.86793423907088
1.38509999999998,4.10914826860722
1.38644999999998,4.04438327727488
1.38779999999998,3.70762640366751
1.38914999999998,3.29224071687433
1.39049999999998,3.0308370681187
1.39184999999998,3.07936017465872
1.39319999999998,3.40456476874873
1.39454999999998,3.80475056817043
1.39589999999998,4.06776565718191
1.39724999999998,4.03922850472392
1.39859999999998,3.73210777427128
1.39994999999998,3.32454028924012
1.40129999999998,3.05088575660116
1.40264999999998,3.07275225797353
1.40399999999998,3.37773804771932
1.40534999999998,3.76914901255808
1.40669999999998,4.03782996145155
1.40804999999998,4.02403442578029
1.40939999999998,3.73218992532795
1.41074999999998,3.33371170156989
1.41209999999998,3.06188194601739
1.41344999999998,3.07853463479626
1.41479999999998,3.37586292932504
1.41614999999998,3.75926201358585
1.41749999999998,4.02243967464782
1.41884999999998,4.00635774118394
1.42019999999998,3.71597832160667
1.42154999999998,3.32465824267732
1.42289999999998,3.06478666043331
1.42424999999998,3.09470807182809
1.42559999999998,3.39639196797922
1.42694999999998,3.77340061350073
1.42829999999998,4.01997680888778
1.42964999999998,3.98356424397853
1.43099999999998,3.68126085277998
1.43234999999998,3.29693776916759
1.43369999999998,3.06088093686327
1.43504999999998,3.12303196964604
1.43639999999998,3.43907148019318
1.43774999999998,3.80846211123476
1.43909999999998,4.02487285871385
1.44044999999998,3.95042842446797
1.44179999999998,3.62576294000208
1.44314999999998,3.25262774297774
1.44449999999998,3.05482282476752
1.44584999999998,3.1661401931377
1.44719999999998,3.50102131646926
1.44854999999998,3.85640375325229
1.44989999999998,4.02654735148977
1.45124999999998,3.89897004606588
1.45259999999998,3.54874128421209
1.45394999999998,3.19731964425305
1.45529999999998,3.05529244349301
1.45664999999998,3.22749849947021
1.45799999999998,3.58060829406186
1.45934999999998,3.91135554437636
1.46069999999998,4.01799745991735
1.46204999999998,3.82561893248924
1.46339999999998,3.45313037521907
1.46474999999998,3.13864731312986
1.46609999999998,3.07493088908829
1.46744999999998,3.31547087406502
1.46879999999998,3.68408419167719
1.47014999999998,3.97247361732623
1.47149999999998,3.99410741774005
1.47284999999998,3.72750285365675
1.47419999999998,3.34380061370416
1.47554999999998,3.08909540310825
1.47689999999998,3.13074407374686
1.47824999999998,3.43794486193866
1.47959999999998,3.80804469841763
1.48094999999998,4.02349711424575
1.48229999999998,3.93630641502416
1.48364999999998,3.59710555535648
1.48499999999998,3.23071400372894
1.48634999999997,3.06846261205492
1.48769999999997,3.23155531523225
1.48904999999997,3.59036387684701
1.49039999999997,3.93219919234185
1.49174999999997,4.03933452605962
1.49309999999997,3.83255830784226
1.49444999999997,3.44641376581852
1.49579999999997,3.13803149667418
1.49714999999997,3.10671371698367
1.49849999999997,3.38036879788316
1.49984999999997,3.76491420384115
1.50119999999997,4.0354836967454
1.50254999999997,4.00637959117863
1.50389999999997,3.68988021069879
1.50524999999997,3.30103235759932
1.50659999999997,3.09342265811517
1.50794999999997,3.21958095140068
1.50929999999997,3.57811964870293
1.51064999999997,3.95128656725014
1.51199999999997,4.09830921864745
1.51334999999997,3.90942502795384
1.51469999999997,3.51066930117049
1.51604999999997,3.17607899894929
1.51739999999997,3.12736039909156
1.51874999999997,3.40408533984863
1.52009999999997,3.80567645676045
1.52144999999997,4.08766940864227
1.52279999999997,4.04865753449652
1.52414999999997,3.70783241765122
1.52549999999997,3.30384671949365
1.52684999999997,3.10480360934969
1.52819999999997,3.25862565812626
1.52954999999997,3.63553905032386
1.53089999999997,4.0035568860396
1.53224999999997,4.11096087442536
1.53359999999997,3.8723639297254
1.53494999999997,3.45399784750528
1.53629999999997,3.14651430410834
1.53764999999997,3.16189983042675
1.53899999999997,3.48015001913441
1.54034999999997,3.88317418641253
1.54169999999997,4.11043166184195
1.54304999999997,3.99033696654742
1.54439999999997,3.60341256518511
1.54574999999997,3.22678650898857
1.54709999999997,3.11313413212912
1.54844999999997,3.34740200380221
1.54979999999997,3.7467377699663
1.55114999999997,4.06126079384193
1.55249999999997,4.05942850558661
1.55384999999997,3.73402524542907
1.55519999999997,3.32315726385349
1.55654999999997,3.10835174092966
1.55789999999997,3.24987005122469
1.55924999999997,3.62201172900901
1.56059999999997,3.98976282786068
1.56194999999997,4.08903038315275
1.56329999999997,3.83673719328036
1.56464999999997,3.41862725724879
1.56599999999997,3.1314871149889
1.56734999999997,3.18237107104373
1.56869999999997,3.51534900675275
1.57004999999997,3.90955994306297
1.57139999999997,4.08926746651492
1.57274999999997,3.9099188797577
1.57409999999997,3.50291695834461
1.57544999999997,3.16656525240902
1.57679999999997,3.13891597863112
1.57814999999997,3.42992649420718
1.57949999999997,3.83247415930485
1.58084999999997,4.07134598314029
1.58219999999997,3.95360373692096
1.58354999999997,3.56342539189322
1.58489999999997,3.19551148013647
1.58624999999997,3.10977528228926
1.58759999999997,3.36671407791031
1.58894999999997,3.77276056572497
1.59029999999997,4.0536165297571
1.59164999999997,3.98320477473934
1.59299999999997,3.60877843019865
1.59434999999997,3.21898313781475
1.59569999999997,3.09112845143137
1.59704999999997,3.32109652512893
1.59839999999997,3.72611833599488
1.59974999999997,4.03308286670283
1.60109999999997,3.99365079483464
1.60244999999997,3.63041815212428
1.60379999999997,3.22835080058923
1.60514999999997,3.07647781211025
1.60649999999997,3.29000897365234
1.60784999999997,3.69310213299894
1.60919999999997,4.01220379879949
1.61054999999997,3.98712608345734
1.61189999999997,3.62846131387548
1.61324999999997,3.22243090151294
1.61459999999997,3.06347208525026
1.61594999999997,3.27305625374701
1.61729999999997,3.67720425871777
1.61864999999997,3.99948270043241
1.61999999999997,3.97448226456607
1.62134999999997,3.61308124381466
1.62269999999997,3.20678364532427
1.62404999999997,3.05345538862291
1.62539999999997,3.26856016735714
1.62674999999997,3.67335681029742
1.62809999999997,3.98664942033355
1.62944999999997,3.94603449233264
1.63079999999997,3.57567452315204
1.63214999999997,3.17670748934216
1.63349999999997,3.04307634526209
1.63484999999997,3.2734269476187
1.63619999999997,3.68090772385723
1.63754999999997,3.97536286236079
1.63889999999997,3.90403824054202
1.64024999999997,3.5181404323447
1.64159999999997,3.13445800197806
1.64294999999997,3.03871808473847
1.64429999999997,3.29617037172326
1.64564999999997,3.70594784049212
1.64699999999997,3.96569225468318
1.64834999999997,3.84580519615238
1.64969999999997,3.44104549889279
1.65104999999997,3.08406019911889
1.65239999999997,3.04433121378471
1.65374999999997,3.33615251917422
1.65509999999997,3.74149331475651
1.65644999999997,3.94606919293816
1.65779999999997,3.76269328932782
1.65914999999997,3.34476227703661
1.66049999999997,3.03229747441698
1.66184999999997,3.06624068931327
1.66319999999997,3.39347084299298
1.66454999999997,3.77830708930135
1.66589999999997,3.90660519616398
1.66724999999997,3.65247512371676
1.66859999999997,3.237591687836
1.66994999999997,2.99432137851443
1.67129999999997,3.11433017334754
1.67264999999997,3.4738301172381
1.67399999999997,3.81434598517237
1.67534999999997,3.84079858243305
1.67669999999997,3.51724418759903
1.67804999999997,3.13085785144336
1.67939999999997,2.98546581079519
1.68074999999997,3.19229848643897
1.68209999999997,3.56873860697474
1.68344999999997,3.83360602558839
1.68479999999997,3.74192850290507
1.68614999999997,3.3669647527164
1.68749999999997,3.03955845742757
1.68884999999997,3.01476757148249
1.69019999999997,3.29517981023603
1.69154999999997,3.66122914552344
1.69289999999997,3.81720149198196
1.69424999999997,3.60796469957953
1.69559999999997,3.21970559829758
1.69694999999997,2.98273129494111
1.69829999999997,3.0863830711177
1.69964999999997,3.42594978854972
1.70099999999997,3.75102503878804
1.70234999999997,3.76893142191997
1.70369999999997,3.44821197008048
1.70504999999997,3.09316959046186
1.70639999999997,3.00652098752453
1.70774999999997,3.26434955533012
1.70909999999997,3.64041620599613
1.71044999999997,3.84017178066727
1.71179999999997,3.6636903204182
1.71314999999997,3.26480976697631
1.71449999999997,3.01618251509339
1.71584999999997,3.12837096640501
1.71719999999997,3.49240799058616
1.71854999999997,3.81861532603744
1.71989999999997,3.82259513990452
1.72124999999997,3.47603975132197
1.72259999999997,3.10497854473522
1.72394999999997,3.0391149605307
1.72529999999997,3.34090236943886
1.72664999999997,3.734090509288
1.72799999999997,3.91115957712711
1.72934999999997,3.68929972537318
1.73069999999997,3.25607320949895
1.73204999999997,3.02489676734216
1.73339999999997,3.19579815225134
1.73474999999997,3.61228792844822
1.73609999999997,3.9283795970687
1.73744999999997,3.86909580490341
1.73879999999997,3.45756869462894
1.74014999999997,3.08047722504429
1.74149999999997,3.08094953078224
1.74284999999997,3.46576543913115
1.74419999999997,3.88159023613381
1.74554999999997,3.99610194468344
1.74689999999997,3.67749390882508
1.74824999999997,3.20175196750324
1.74959999999997,3.02694400300965
1.75094999999997,3.3067916277858
1.75229999999997,3.7850023808757
1.75364999999997,4.05920869959564
1.75499999999997,3.88294304596508
1.75634999999997,3.38470246506667
1.75769999999997,3.0390458948629
1.75904999999997,3.16168630512797
1.76039999999997,3.64851810565352
1.76174999999997,4.05464044490722
1.76309999999997,4.04621823687134
1.76444999999997,3.59622802586472
1.76579999999997,3.11478731677528
1.76714999999997,3.06582598726135
1.76849999999997,3.49627444908821
1.76984999999997,4.00424058140052
1.77119999999997,4.16481192451926
1.77254999999997,3.81552917987163
1.77389999999997,3.25104403075193
1.77524999999997,3.02271812215818
1.77659999999997,3.33880592014667
1.77794999999997,3.91145635568419
1.77929999999997,4.22796724108222
1.78064999999997,4.01291540070559
1.78199999999997,3.42654484112305
1.78334999999997,3.03084588789253
1.78469999999997,3.20046367661343
1.78604999999997,3.784001102233
1.78739999999997,4.23267485638309
1.78874999999997,4.17129673548945
1.79009999999997,3.62166340108404
1.79144999999997,3.09198851693438
1.79279999999997,3.10118493333327
1.79414999999997,3.63881056242112
1.79549999999997,4.1916398319663
1.79684999999997,4.2823161601945
1.79819999999997,3.8087805604805
1.79954999999997,3.19120945797825
1.80089999999997,3.0412684235498
1.80224999999997,3.4904512184237
1.80359999999997,4.11109471983293
1.80494999999997,4.34412467818985
1.80629999999997,3.97935553669156
1.80764999999997,3.32365281816753
1.80899999999997,3.02018969083716
1.81034999999997,3.35706701902736
1.81169999999997,4.02139365473274
1.81304999999997,4.38967120481866
1.81439999999997,4.14559464584091
1.81574999999997,3.47786884159702
1.81709999999997,3.03427186540662
1.81844999999997,3.25051852482383
1.81979999999997,3.92725861175219
1.82114999999997,4.41251933143097
1.82249999999997,4.28585588623152
1.82384999999997,3.6314108242528
1.82519999999997,3.07202493445648
1.82654999999997,3.17154498002713
1.82789999999997,3.83814454970037
1.82924999999997,4.4224336554173
1.83059999999997,4.4066791159425
1.83194999999997,3.77915979160794
1.83329999999997,3.12660828721837
1.83464999999997,3.11506199709884
1.83599999999997,3.7564173393762
1.83734999999997,4.42396463838349
1.83869999999997,4.50943712144479
1.84004999999997,3.91474431758135
1.84139999999997,3.18863903737878
1.84274999999997,3.07579218510288
1.84409999999996,3.68804344305348
1.84544999999996,4.4264486882529
1.84679999999996,4.60037930473644
1.84814999999996,4.0379734728296
1.84949999999996,3.25229283063923
1.85084999999996,3.05035713672034
1.85219999999996,3.63621402658562
1.85354999999996,4.4365524394543
1.85489999999996,4.68695963710886
1.85624999999996,4.14931400482459
1.85759999999996,3.31288280845738
1.85894999999996,3.0365268106827
1.86029999999996,3.60524501848229
1.86164999999996,4.46472851455868
1.86299999999996,4.78260688154077
1.86434999999996,4.25957024995882
1.86569999999996,3.37003505151456
1.86704999999996,3.0310306654531
1.86839999999996,3.59497506806092
1.86974999999996,4.50993775208544
1.87109999999996,4.87879318163714
1.87244999999996,4.35432652252936
1.87379999999996,3.41446990844881
1.87514999999996,3.03108418869569
1.87649999999996,3.60542363276257
1.87784999999996,4.57144608664403
1.87919999999996,4.97345537845101
1.88054999999996,4.42721918837767
1.88189999999996,3.43191355738304
1.88324999999996,3.02238165664902
1.88459999999996,3.6275965526241
1.88594999999996,4.64410597852681
1.88729999999996,5.05572243174138
1.88864999999996,4.4664909181063
1.88999999999996,3.42387958823916
1.89134999999996,3.01727631400461
1.89269999999996,3.67578756477434
1.89404999999996,4.73683855993388
1.89539999999996,5.13404923748036
1.89674999999996,4.48050447078219
1.89809999999996,3.39421300074286
1.89944999999996,3.0199752225307
1.90079999999996,3.7554730023234
1.90214999999996,4.85318478196922
1.90349999999996,5.2047165628432
1.90484999999996,4.46051551369653
1.90619999999996,3.33825148657767
1.90754999999996,3.03248542393338
1.90889999999996,3.87115796216822
1.91024999999996,4.98877559020561
1.91159999999996,5.24906331583248
1.91294999999996,4.38440979818013
1.91429999999996,3.24875782706758
1.91564999999996,3.06323720224298
1.91699999999996,4.02713617660444
1.91834999999996,5.12894047898906
1.91969999999996,5.25084857298522
1.92104999999996,4.2587280314755
1.92239999999996,3.15386751473157
1.92374999999996,3.13341380536706
1.92509999999996,4.22023116683379
1.92644999999996,5.26179103752052
1.92779999999996,5.2073819914743
1.92914999999996,4.09150874128858
1.93049999999996,3.06532566347936
1.93184999999996,3.25062634397298
1.93319999999996,4.4528963167351
1.93454999999996,5.38616588223334
1.93589999999996,5.11353713091563
1.93724999999996,3.88630021271544
1.93859999999996,2.99938033772579
1.93994999999996,3.42502398660781
1.94129999999996,4.70990453276229
1.94264999999996,5.47560173232953
1.94399999999996,4.95654411707802
1.94534999999996,3.65633038763584
1.94669999999996,2.97706765053008
1.94804999999996,3.66627074329282
1.94939999999996,4.98225292402083
1.95074999999996,5.51710134884776
1.95209999999996,4.73459272156946
1.95344999999996,3.42103388408368
1.95479999999996,3.02210444967459
1.95614999999996,3.97822988406142
1.95749999999996,5.24751490033542
1.95884999999996,5.48328522569106
1.96019999999996,4.44212107450327
1.96154999999996,3.20517888052722
1.96289999999996,3.15662715246048
1.96424999999996,4.35097558300189
1.96559999999996,5.47056099162347
1.96694999999996,5.34546145669995
1.96829999999996,4.08930715224367
1.96964999999996,3.0498423079886
1.97099999999996,3.4031078323456
1.97234999999996,4.76002989029902
1.97369999999996,5.61743247835791
1.97504999999996,5.09315263709105
1.97639999999996,3.71274746103473
1.97774999999996,3.00328058657249
1.97909999999996,3.77168415759039
1.98044999999996,5.1629300845978
1.98179999999996,5.64681301469181
1.98314999999996,4.7287359598815
1.98449999999996,3.36458667190875
1.98584999999996,3.10226599714173
1.98719999999996,4.24436647162443
1.98854999999996,5.50341335414162
1.98989999999996,5.51869782305123
1.99124999999996,4.26710965102889
1.99259999999996,3.10464202074634
1.99394999999996,3.37529724326393
1.99529999999996,4.777530455357
1.99664999999996,5.72316749960788
1.99799999999996,5.21487525508595
1.99934999999996,3.77159757620133
2.00069999999996,3.01891290373484
2.00204999999996,3.83815026105269
2.00339999999996,5.30007200152944
2.00474999999996,5.76302291310952
2.00609999999996,4.7453670494189
2.00744999999996,3.3336176779957
2.00879999999996,3.16731121946172
2.01014999999996,4.44922874664428
2.01149999999996,5.70436278895332
2.01284999999996,5.55934556986901
2.01419999999996,4.16124410641747
2.01554999999996,3.07029945687424
2.01689999999996,3.57892443026398
2.01824999999996,5.1065859513921
2.01959999999996,5.89384088161264
2.02094999999996,5.1043273210751
2.02229999999996,3.57780680839576
2.02364999999996,3.0880736469338
2.02499999999996,4.22401679395181
2.02634999999996,5.66263804565119
2.02769999999996,5.7809221552381
2.02904999999996,4.45458148525189
2.03039999999996,3.15786015020388
2.03174999999996,3.43938581276145
2.03309999999996,4.97581709220659
2.03444999999996,5.96493287184144
2.03579999999996,5.33058776765122
2.03714999999996,3.75014052081441
2.03849999999996,3.06542073133137
2.03984999999996,4.10661583898927
2.04119999999996,5.64235038893524
2.04254999999996,5.9017500960506
2.04389999999996,4.61001041982342
2.04524999999996,3.20979282633022
2.04659999999996,3.39031935649581
2.04794999999996,4.94322497643423
2.04929999999996,6.01632089944207
2.05064999999996,5.418898641043
2.05199999999996,3.79205008307234
2.05334999999996,3.04602867856868
2.05469999999996,4.09918506442685
2.05604999999996,5.68599317540439
2.05739999999996,5.94042582505194
2.05874999999996,4.58216202811527
2.06009999999996,3.14281146263892
2.06144999999996,3.38141627356766
2.06279999999996,5.01596861838131
2.06414999999996,6.06672149035559
2.06549999999996,5.34766169764325
2.06684999999996,3.64425046576381
2.06819999999996,2.98845345598259
2.06954999999996,4.19939876718689
2.07089999999996,5.79864877228627
2.07224999999996,5.8918255596827
2.07359999999996,4.37649536090787
2.07494999999996,2.99699801135712
2.07629999999996,3.46636991831231
2.07764999999996,5.21345984861323
2.07899999999996,6.10249336085596
2.08034999999996,5.12824176073781
2.08169999999996,3.38273494138574
2.08304999999996,2.99284272469018
2.08439999999996,4.45608873983277
2.08574999999996,5.9618762574379
2.08709999999996,5.7266680587285
2.08844999999996,4.01937922327917
2.08979999999996,2.8598028611539
2.09114999999996,3.71315459026701
2.09249999999996,5.51962031764203
2.09384999999996,6.06384054500188
2.09519999999996,4.74060867280937
2.09654999999996,3.07565949522389
2.09789999999996,3.14558820311659
2.09924999999996,4.87281307130352
2.10059999999996,6.0999167701361
2.10194999999996,5.39183766540783
2.10329999999996,3.55911188305116
2.10464999999996,2.84421817937173
2.10599999999996,4.16565236773023
2.10734999999996,5.85865435186762
2.10869999999996,5.85981837522867
2.11004999999996,4.18479959266407
2.11139999999996,2.83370665605371
2.11274999999996,3.53414415505814
2.11409999999996,5.4002870237935
2.11544999999996,6.0938721265825
2.11679999999996,4.82490690605472
2.11814999999996,3.08483480916951
2.11949999999996,3.07428263657443
2.12084999999996,4.81462330911192
2.12219999999996,6.08914235692784
2.12354999999996,5.37487181985753
2.12489999999996,3.51514020194304
2.12624999999996,2.82713345407185
2.12759999999996,4.20657241830385
2.12894999999996,5.88534649226218
2.13029999999996,5.78256603921685
2.13164999999996,4.03859538966765
2.13299999999996,2.78232624695177
2.13434999999996,3.647799147681
2.13569999999996,5.51959121245859
2.13704999999996,6.01553678293879
2.13839999999996,4.56791772639288
2.13974999999996,2.91968395269842
2.14109999999996,3.20120917392331
2.14244999999996,5.05230731042982
2.14379999999996,6.07828696206921
2.14514999999996,5.04500644811321
2.14649999999996,3.19592706739023
2.14784999999996,2.89904432941026
2.14919999999996,4.54796757714296
2.15054999999996,5.99476540188815
2.15189999999996,5.43890229200579
2.15324999999996,3.56434389768096
2.15459999999996,2.74158794329079
2.15594999999996,4.06065874093354
2.15729999999996,5.79318971489478
2.15864999999996,5.72712124697311
2.15999999999996,3.97153772281024
2.16134999999996,2.71910864727836
2.16269999999996,3.62977803513187
2.16404999999996,5.50376720967916
2.16539999999996,5.90499979441383
2.16674999999996,4.37543853031505
2.16809999999996,2.81215736842169
2.16944999999996,3.28125844468638
2.17079999999996,5.16317018587344
2.17214999999996,5.97995849327479
2.17349999999996,4.74250773346932
2.17484999999996,2.98630314083489
2.17619999999996,3.02218629399149
2.17754999999996,4.80491962673929
2.17889999999996,5.96771176315882
2.18024999999996,5.05769316266293
2.18159999999996,3.21378370509815
2.18294999999996,2.85042158401445
2.18429999999996,4.45652624722383
2.18564999999996,5.88782408037702
2.18699999999996,5.30879851957594
2.18834999999996,3.46269471671174
2.18969999999996,2.75191764081704
2.19104999999996,4.13734198532006
2.19239999999996,5.7580745864227
2.19374999999996,5.49412990183766
2.19509999999996,3.70825605275013
2.19644999999996,2.71116009686213
2.19779999999996,3.8560991058232
2.19914999999996,5.59472951209673
2.20049999999996,5.61799149552579
2.20184999999996,3.93305454763923
2.20319999999995,2.71190057024705
2.20454999999995,3.61736591715172
2.20589999999995,5.41668777177424
2.20724999999995,5.69132499942675
2.20859999999995,4.1297560960079
2.20994999999995,2.74462441293285
2.21129999999995,3.42542823287937
2.21264999999995,5.23874296320636
2.21399999999995,5.72554070415437
2.21534999999995,4.29678582363154
2.21669999999995,2.79721065303025
2.21804999999995,3.27506857195883
2.21939999999995,5.07022331399191
2.22074999999995,5.72921947184545
2.22209999999995,4.42948516561947
2.22344999999995,2.85583762558538
2.22479999999995,3.16099685508199
2.22614999999995,4.91928913429935
2.22749999999995,5.71183684906527
2.22884999999995,4.52776350430056
2.23019999999995,2.90890332244091
2.23154999999995,3.07574025882678
2.23289999999995,4.79332944897688
2.23424999999995,5.68296416610239
2.23559999999995,4.59445472129265
2.23694999999995,2.95369404072266
2.23829999999995,3.01363404026294
2.23964999999995,4.68215150872622
2.24099999999995,5.63628657104382
2.24234999999995,4.62754313852111
2.24369999999995,2.9867073200427
2.24504999999995,2.97590478201924
2.24639999999995,4.60141937415332
2.24774999999995,5.58908490813405
2.24909999999995,4.63386593088019
2.25044999999995,3.00487844165411
2.25179999999995,2.95867142678828
2.25314999999995,4.5503707927662
2.25449999999995,5.54039172009604
2.25584999999995,4.61090206475265
2.25719999999995,3.0057551863104
2.25854999999995,2.95955285847038
2.25989999999995,4.5270213242732
2.26124999999995,5.49263907105261
2.26259999999995,4.56551057402581
2.26394999999995,2.99468458191864
2.26529999999995,2.97898473162482
2.26664999999995,4.53020276841936
2.26799999999995,5.44695540559845
2.26934999999995,4.49887480261924
2.27069999999995,2.96919236466741
2.27204999999995,3.01431961380346
2.27339999999995,4.55819665170692
2.27474999999995,5.39808454988732
2.27609999999995,4.40577301208539
2.27744999999995,2.93066696359565
2.27879999999995,3.06788903555876
2.28014999999995,4.60796297488532
2.28149999999995,5.34484423071415
2.28284999999995,4.29375772209004
2.28419999999995,2.8926801083414
2.28554999999995,3.14599892670734
2.28689999999995,4.67641147569804
2.28824999999995,5.28439633434024
2.28959999999995,4.16523593236222
2.29094999999995,2.86034839562513
2.29229999999995,3.24928144049985
2.29364999999995,4.7562639968328
2.29499999999995,5.21147241845084
2.29634999999995,4.0253336021243
2.29769999999995,2.84067290347545
2.29904999999995,3.37631732503277
2.30039999999995,4.84099388380149
2.30174999999995,5.11894718130344
2.30309999999995,3.86832187842627
2.30444999999995,2.83360471504427
2.30579999999995,3.52571020802002
2.30714999999995,4.92387671843253
2.30849999999995,5.00439239425615
2.30984999999995,3.70195669785611
2.31119999999995,2.85144831471585
2.31254999999995,3.6990698246078
2.31389999999995,4.99436862871085
2.31524999999995,4.86234569109415
2.31659999999995,3.53252597649436
2.31794999999995,2.89988415075515
2.31929999999995,3.89249822374644
2.32064999999995,5.04578521643642
2.32199999999995,4.69324514372469
2.32334999999995,3.36700462754447
2.32469999999995,2.98362872724091
2.32604999999995,4.10486793079997
2.32739999999995,5.07340003080141
2.32874999999995,4.49735437227306
2.33009999999995,3.21506338003334
2.33144999999995,3.10566531961074
2.33279999999995,4.32088079569781
2.33414999999995,5.05428934353295
2.33549999999995,4.26244830365539
2.33684999999995,3.08209397023747
2.33819999999995,3.26595391586099
2.33954999999995,4.53045150012458
2.34089999999995,4.98758896466839
2.34224999999995,3.99899870269201
2.34359999999995,2.98415475796753
2.34494999999995,3.46852437489067
2.34629999999995,4.71862275187289
2.34764999999995,4.8600207433496
2.34899999999995,3.71663772644868
2.35034999999995,2.94681607540339
2.35169999999995,3.71591604469059
2.35304999999995,4.86105380271954
2.35439999999995,4.66179251977757
2.35574999999995,3.4340425489497
2.35709999999995,2.98968466447932
2.35844999999995,3.99729301435472
2.35979999999995,4.92785935610002
2.36114999999995,4.38576516694233
2.36249999999995,3.17972559842431
2.36384999999995,3.12068971660829
2.36519999999995,4.28816770871414
2.36654999999995,4.90415292373377
2.36789999999995,4.0581661238144
2.36924999999995,2.99582093021816
2.37059999999995,3.33898885529999
2.37194999999995,4.55111600123773
2.37329999999995,4.7774397660177
2.37464999999995,3.69965371183709
2.37599999999995,2.9154179567988
2.37734999999995,3.6313840576616
2.37869999999995,4.7420754085961
2.38004999999995,4.54444224985827
2.38139999999995,3.35493030712117
2.38274999999995,2.96339772419019
2.38409999999995,3.96875816453388
2.38544999999995,4.82214493265579
2.38679999999995,4.21537792932828
2.38814999999995,3.07040046120418
2.38949999999995,3.14168550453808
2.39084999999995,4.30674644808969
2.39219999999995,4.76258859337027
2.39354999999995,3.82295656260093
2.39489999999995,2.9011672905023
2.39624999999995,3.43146624102145
2.39759999999995,4.57770171210411
2.39894999999995,4.55783493164494
2.40029999999995,3.41747470954257
2.40164999999995,2.88693783730373
2.40299999999995,3.79364067495583
2.40434999999995,4.72039169103602
2.40569999999995,4.22002983881145
