"Time [s]","$supplied_voltage []"
2.52314999999996,31.0650227999995
2.52449999999996,31.0816439999995
2.52584999999996,31.0982651999995
2.52719999999996,31.1148863999995
2.52854999999996,31.1315075999995
2.52989999999996,31.1481287999995
2.53124999999996,31.1647499999995
2.53259999999996,31.1813711999995
2.53394999999996,31.1979923999995
2.53529999999996,31.2146135999995
2.53664999999996,31.2312347999995
2.53799999999996,31.2478559999995
2.53934999999996,31.2644771999995
2.54069999999996,31.2810983999995
2.54204999999996,31.2977195999995
2.54339999999996,31.3143407999995
2.54474999999996,31.3309619999995
2.54609999999996,31.3475831999995
2.54744999999996,31.3642043999995
2.54879999999996,31.3808255999995
2.55014999999996,31.3974467999995
2.55149999999996,31.4140679999995
2.55284999999996,31.4306891999995
2.55419999999996,31.4473103999995
2.55554999999996,31.4639315999995
2.55689999999996,31.4805527999995
2.55824999999996,31.4971739999995
2.55959999999996,31.5137951999995
2.56094999999996,31.5304163999995
2.56229999999996,31.5470375999995
2.56364999999996,31.5636587999995
2.56499999999996,31.5802799999995
2.56634999999996,31.5969011999995
2.56769999999996,31.6135223999995
2.56904999999996,31.6301435999995
2.57039999999996,31.6467647999995
2.57174999999996,31.6633859999995
2.57309999999996,31.6800071999995
2.57444999999996,31.6966283999995
2.57579999999996,31.7132495999995
2.57714999999996,31.7298707999995
2.57849999999996,31.7464919999995
2.57984999999996,31.7631131999995
2.58119999999996,31.7797343999995
2.58254999999996,31.7963555999995
2.58389999999996,31.8129767999995
2.58524999999996,31.8295979999995
2.58659999999996,31.8462191999995
2.58794999999996,31.8628403999995
2.58929999999996,31.8794615999995
2.59064999999996,31.8960827999995
2.59199999999996,31.9127039999995
2.59334999999996,31.9293251999995
2.59469999999996,31.9459463999995
2.59604999999996,31.9625675999995
2.59739999999996,31.9791887999995
2.59874999999996,31.9958099999995
2.60009999999996,32.0124311999995
2.60144999999996,32.0290523999995
2.60279999999996,32.0456735999995
2.60414999999996,32.0622947999995
2.60549999999996,32.0789159999995
2.60684999999996,32.0955371999995
2.60819999999996,32.1121583999995
2.60954999999996,32.1287795999995
2.61089999999996,32.1454007999995
2.61224999999996,32.1620219999995
2.61359999999996,32.1786431999995
2.61494999999996,32.1952643999995
2.61629999999996,32.2118855999995
2.61764999999996,32.2285067999995
2.61899999999996,32.2451279999995
2.62034999999996,32.2617491999995
2.62169999999996,32.2783703999995
2.62304999999996,32.2949915999995
2.62439999999996,32.3116127999995
2.62574999999996,32.3282339999995
2.62709999999996,32.3448551999995
2.62844999999996,32.3614763999995
2.62979999999996,32.3780975999995
2.63114999999996,32.3947187999995
2.63249999999996,32.4113399999995
2.63384999999996,32.4279611999995
2.63519999999996,32.4445823999995
2.63654999999996,32.4612035999995
2.63789999999996,32.4778247999995
2.63924999999996,32.4944459999995
2.64059999999996,32.5110671999995
2.64194999999996,32.5276883999995
2.64329999999996,32.5443095999995
2.64464999999996,32.5609307999995
2.64599999999996,32.5775519999995
2.64734999999996,32.5941731999995
2.64869999999996,32.6107943999995
2.65004999999996,32.6274155999995
2.65139999999996,32.6440367999995
2.65274999999996,32.6606579999995
2.65409999999996,32.6772791999995
2.65544999999996,32.6939003999995
2.65679999999996,32.7105215999995
2.65814999999996,32.7271427999995
2.65949999999996,32.7437639999995
2.66084999999996,32.7603851999995
2.66219999999996,32.7770063999995
2.66354999999996,32.7936275999995
2.66489999999996,32.8102487999995
2.66624999999996,32.8268699999995
2.66759999999996,32.8434911999995
2.66894999999996,32.8601123999995
2.67029999999996,32.8767335999995
2.67164999999996,32.8933547999995
2.67299999999996,32.9099759999995
2.67434999999996,32.9265971999995
2.67569999999996,32.9432183999995
2.67704999999996,32.9598395999995
2.67839999999996,32.9764607999995
2.67974999999996,32.9930819999995
2.68109999999996,33.0097031999995
2.68244999999996,33.0263243999995
2.68379999999996,33.0429455999995
2.68514999999996,33.0595667999995
2.68649999999996,33.0761879999995
2.68784999999996,33.0928091999995
2.68919999999996,33.1094303999995
2.69054999999996,33.1260515999995
2.69189999999996,33.1426727999995
2.69324999999996,33.1592939999995
2.69459999999996,33.1759151999995
2.69594999999996,33.1925363999995
2.69729999999996,33.2091575999995
2.69864999999996,33.2257787999995
2.69999999999996,33.2423999999995
2.70134999999996,33.2590211999995
2.70269999999996,33.2756423999995
2.70404999999996,33.2922635999995
2.70539999999996,33.3088847999995
2.70674999999996,33.3255059999995
2.70809999999996,33.3421271999995
2.70944999999996,33.3587483999995
2.71079999999996,33.3753695999995
2.71214999999996,33.3919907999995
2.71349999999996,33.4086119999995
2.71484999999996,33.4252331999995
2.71619999999996,33.4418543999995
2.71754999999996,33.4584755999995
2.71889999999996,33.4750967999995
2.72024999999996,33.4917179999995
2.72159999999996,33.5083391999995
2.72294999999996,33.5249603999995
2.72429999999996,33.5415815999995
2.72564999999996,33.5582027999995
2.72699999999996,33.5748239999995
2.72834999999996,33.5914451999995
2.72969999999996,33.6080663999995
2.73104999999996,33.6246875999995
2.73239999999996,33.6413087999995
2.73374999999996,33.6579299999995
2.73509999999996,33.6745511999995
2.73644999999996,33.6911723999995
2.73779999999996,33.7077935999995
2.73914999999996,33.7244147999995
2.74049999999996,33.7410359999995
2.74184999999996,33.7576571999995
2.74319999999996,33.7742783999995
2.74454999999996,33.7908995999995
2.74589999999996,33.8075207999995
2.74724999999996,33.8241419999995
2.74859999999996,33.8407631999995
2.74994999999996,33.8573843999995
2.75129999999996,33.8740055999995
2.75264999999996,33.8906267999995
2.75399999999996,33.9072479999995
2.75534999999996,33.9238691999995
2.75669999999996,33.9404903999995
2.75804999999996,33.9571115999995
2.75939999999996,33.9737327999995
2.76074999999996,33.9903539999995
2.76209999999996,34.0069751999995
2.76344999999996,34.0235963999995
2.76479999999996,34.0402175999995
2.76614999999996,34.0568387999995
2.76749999999996,34.0734599999995
2.76884999999996,34.0900811999995
2.77019999999996,34.1067023999995
2.77154999999996,34.1233235999995
2.77289999999996,34.1399447999995
2.77424999999996,34.1565659999995
2.77559999999996,34.1731871999995
2.77694999999996,34.1898083999995
2.77829999999996,34.2064295999995
2.77964999999996,34.2230507999995
2.78099999999996,34.2396719999995
2.78234999999996,34.2562931999995
2.78369999999996,34.2729143999995
2.78504999999996,34.2895355999995
2.78639999999996,34.3061567999995
2.78774999999996,34.3227779999995
2.78909999999996,34.3393991999995
2.79044999999996,34.3560203999995
2.79179999999996,34.3726415999995
2.79314999999996,34.3892627999995
2.79449999999996,34.4058839999995
2.79584999999996,34.4225051999995
2.79719999999996,34.4391263999995
2.79854999999996,34.4557475999995
2.79989999999996,34.4723687999995
2.80124999999996,34.4889899999995
2.80259999999996,34.5056111999995
2.80394999999996,34.5222323999995
2.80529999999996,34.5388535999995
2.80664999999996,34.5554747999995
2.80799999999995,34.5720959999994
2.80934999999995,34.5887171999994
2.81069999999995,34.6053383999994
2.81204999999995,34.6219595999994
2.81339999999995,34.6385807999994
2.81474999999995,34.6552019999994
2.81609999999995,34.6718231999994
2.81744999999995,34.6884443999994
2.81879999999995,34.7050655999994
2.82014999999995,34.7216867999994
2.82149999999995,34.7383079999994
2.82284999999995,34.7549291999994
2.82419999999995,34.7715503999994
2.82554999999995,34.7881715999994
2.82689999999995,34.8047927999994
2.82824999999995,34.8214139999994
2.82959999999995,34.8380351999994
2.83094999999995,34.8546563999994
2.83229999999995,34.8712775999994
2.83364999999995,34.8878987999994
2.83499999999995,34.9045199999994
2.83634999999995,34.9211411999994
2.83769999999995,34.9377623999994
2.83904999999995,34.9543835999994
2.84039999999995,34.9710047999994
2.84174999999995,34.9876259999994
2.84309999999995,35.0042471999994
2.84444999999995,35.0208683999994
2.84579999999995,35.0374895999994
2.84714999999995,35.0541107999994
2.84849999999995,35.0707319999994
2.84984999999995,35.0873531999994
2.85119999999995,35.1039743999994
2.85254999999995,35.1205955999994
2.85389999999995,35.1372167999994
2.85524999999995,35.1538379999994
2.85659999999995,35.1704591999994
2.85794999999995,35.1870803999994
2.85929999999995,35.2037015999994
2.86064999999995,35.2203227999994
2.86199999999995,35.2369439999994
2.86334999999995,35.2535651999994
2.86469999999995,35.2701863999994
2.86604999999995,35.2868075999994
2.86739999999995,35.3034287999994
2.86874999999995,35.3200499999994
2.87009999999995,35.3366711999994
2.87144999999995,35.3532923999994
2.87279999999995,35.3699135999994
2.87414999999995,35.3865347999994
2.87549999999995,35.4031559999994
2.87684999999995,35.4197771999994
2.87819999999995,35.4363983999994
2.87954999999995,35.4530195999994
2.88089999999995,35.4696407999994
2.88224999999995,35.4862619999994
2.88359999999995,35.5028831999994
2.88494999999995,35.5195043999994
2.88629999999995,35.5361255999994
2.88764999999995,35.5527467999994
2.88899999999995,35.5693679999994
2.89034999999995,35.5859891999994
2.89169999999995,35.6026103999994
2.89304999999995,35.6192315999994
2.89439999999995,35.6358527999994
2.89574999999995,35.6524739999994
2.89709999999995,35.6690951999994
2.89844999999995,35.6857163999994
2.89979999999995,35.7023375999994
2.90114999999995,35.7189587999994
2.90249999999995,35.7355799999994
2.90384999999995,35.7522011999994
2.90519999999995,35.7688223999994
2.90654999999995,35.7854435999994
2.90789999999995,35.8020647999994
2.90924999999995,35.8186859999994
2.91059999999995,35.8353071999994
2.91194999999995,35.8519283999994
2.91329999999995,35.8685495999994
2.91464999999995,35.8851707999994
2.91599999999995,35.9017919999994
2.91734999999995,35.9184131999994
2.91869999999995,35.9350343999994
2.92004999999995,35.9516555999994
2.92139999999995,35.9682767999994
2.92274999999995,35.9848979999994
2.92409999999995,36.0015191999994
2.92544999999995,36.0181403999994
2.92679999999995,36.0347615999994
2.92814999999995,36.0513827999994
2.92949999999995,36.0680039999994
2.93084999999995,36.0846251999994
2.93219999999995,36.1012463999994
2.93354999999995,36.1178675999994
2.93489999999995,36.1344887999994
2.93624999999995,36.1511099999994
2.93759999999995,36.1677311999994
2.93894999999995,36.1843523999994
2.94029999999995,36.2009735999994
2.94164999999995,36.2175947999994
2.94299999999995,36.2342159999994
2.94434999999995,36.2508371999994
2.94569999999995,36.2674583999994
2.94704999999995,36.2840795999994
2.94839999999995,36.3007007999994
2.94974999999995,36.3173219999994
2.95109999999995,36.3339431999994
2.95244999999995,36.3505643999994
2.95379999999995,36.3671855999994
2.95514999999995,36.3838067999994
2.95649999999995,36.4004279999994
2.95784999999995,36.4170491999994
2.95919999999995,36.4336703999994
2.96054999999995,36.4502915999994
2.96189999999995,36.4669127999994
2.96324999999995,36.4835339999994
2.96459999999995,36.5001551999994
2.96594999999995,36.5167763999994
2.96729999999995,36.5333975999994
2.96864999999995,36.5500187999994
2.96999999999995,36.5666399999994
2.97134999999995,36.5832611999994
2.97269999999995,36.5998823999994
2.97404999999995,36.6165035999994
2.97539999999995,36.6331247999994
2.97674999999995,36.6497459999994
2.97809999999995,36.6663671999994
2.97944999999995,36.6829883999994
2.98079999999995,36.6996095999994
2.98214999999995,36.7162307999994
2.98349999999995,36.7328519999994
2.98484999999995,36.7494731999994
2.98619999999995,36.7660943999994
2.98754999999995,36.7827155999994
2.98889999999995,36.7993367999994
2.99024999999995,36.8159579999994
2.99159999999995,36.8325791999994
2.99294999999995,36.8492003999994
2.99429999999995,36.8658215999994
2.99564999999995,36.8824427999994
2.99699999999995,36.8990639999994
2.99834999999995,36.9156851999994
2.99969999999995,36.9323063999994
3.00104999999995,36.9489275999994
3.00239999999995,36.9655487999994
3.00374999999995,36.9821699999994
3.00509999999995,36.9987911999994
3.00644999999995,37.0154123999994
3.00779999999995,37.0320335999994
3.00914999999995,37.0486547999994
3.01049999999995,37.0652759999994
3.01184999999995,37.0818971999994
3.01319999999995,37.0985183999994
3.01454999999995,37.1151395999994
3.01589999999995,37.1317607999994
3.01724999999995,37.1483819999994
3.01859999999995,37.1650031999994
3.01994999999995,37.1816243999994
3.02129999999995,37.1982455999994
3.02264999999995,37.2148667999994
3.02399999999995,37.2314879999994
3.02534999999995,37.2481091999994
3.02669999999995,37.2647303999994
3.02804999999995,37.2813515999994
3.02939999999995,37.2979727999994
3.03074999999995,37.3145939999994
3.03209999999995,37.3312151999994
3.03344999999995,37.3478363999994
3.03479999999995,37.3644575999994
3.03614999999995,37.3810787999994
3.03749999999995,37.3976999999994
3.03884999999995,37.4143211999994
3.04019999999995,37.4309423999994
3.04154999999995,37.4475635999994
3.04289999999995,37.4641847999994
3.04424999999995,37.4808059999994
3.04559999999995,37.4974271999994
3.04694999999995,37.5140483999994
3.04829999999995,37.5306695999994
3.04964999999995,37.5472907999994
3.05099999999995,37.5639119999994
3.05234999999995,37.5805331999994
3.05369999999995,37.5971543999994
3.05504999999995,37.6137755999994
3.05639999999995,37.6303967999994
3.05774999999995,37.6470179999994
3.05909999999995,37.6636391999994
3.06044999999995,37.6802603999994
3.06179999999995,37.6968815999994
3.06314999999995,37.7135027999994
3.06449999999995,37.7301239999994
3.06584999999995,37.7467451999994
3.06719999999995,37.7633663999994
3.06854999999995,37.7799875999994
3.06989999999995,37.7966087999994
3.07124999999995,37.8132299999994
3.07259999999995,37.8298511999994
3.07394999999995,37.8464723999994
3.07529999999995,37.8630935999994
3.07664999999995,37.8797147999994
3.07799999999995,37.8963359999994
3.07934999999995,37.9129571999994
3.08069999999995,37.9295783999994
3.08204999999995,37.9461995999994
3.08339999999995,37.9628207999994
3.08474999999995,37.9794419999994
3.08609999999995,37.9960631999994
3.08744999999995,38.0126843999994
3.08879999999995,38.0293055999994
3.09014999999995,38.0459267999994
3.09149999999995,38.0625479999994
3.09284999999995,38.0791691999994
3.09419999999995,38.0957903999994
3.09554999999995,38.1124115999994
3.09689999999995,38.1290327999994
3.09824999999995,38.1456539999994
3.09959999999995,38.1622751999994
3.10094999999995,38.1788963999994
3.10229999999995,38.1955175999994
3.10364999999995,38.2121387999994
3.10499999999995,38.2287599999994
3.10634999999995,38.2453811999994
3.10769999999995,38.2620023999994
3.10904999999995,38.2786235999994
3.11039999999995,38.2952447999994
3.11174999999995,38.3118659999994
3.11309999999995,38.3284871999994
3.11444999999995,38.3451083999994
3.11579999999995,38.3617295999994
3.11714999999995,38.3783507999994
3.11849999999995,38.3949719999994
3.11984999999995,38.4115931999994
3.12119999999995,38.4282143999994
3.12254999999995,38.4448355999994
3.12389999999995,38.4614567999994
3.12524999999995,38.4780779999994
3.12659999999995,38.4946991999994
3.12794999999995,38.5113203999994
3.12929999999995,38.5279415999994
3.13064999999995,38.5445627999994
3.13199999999995,38.5611839999994
3.13334999999995,38.5778051999994
3.13469999999995,38.5944263999994
3.13604999999995,38.6110475999994
3.13739999999995,38.6276687999994
3.13874999999995,38.6442899999994
3.14009999999995,38.6609111999994
3.14144999999995,38.6775323999994
3.14279999999995,38.6941535999994
3.14414999999995,38.7107747999994
3.14549999999995,38.7273959999994
3.14684999999995,38.7440171999994
3.14819999999995,38.7606383999994
3.14954999999995,38.7772595999994
3.15089999999995,38.7938807999994
3.15224999999995,38.8105019999994
3.15359999999995,38.8271231999994
3.15494999999995,38.8437443999994
3.15629999999995,38.8603655999994
3.15764999999995,38.8769867999994
3.15899999999995,38.8936079999994
3.16034999999995,38.9102291999994
3.16169999999995,38.9268503999994
3.16304999999995,38.9434715999994
3.16439999999995,38.9600927999994
3.16574999999994,38.9767139999993
3.16709999999994,38.9933351999993
3.16844999999994,39.0099563999993
3.16979999999994,39.0265775999993
3.17114999999994,39.0431987999993
3.17249999999994,39.0598199999993
3.17384999999994,39.0764411999993
3.17519999999994,39.0930623999993
3.17654999999994,39.1096835999993
3.17789999999994,39.1263047999993
3.17924999999994,39.1429259999993
3.18059999999994,39.1595471999993
3.18194999999994,39.1761683999993
3.18329999999994,39.1927895999993
3.18464999999994,39.2094107999993
3.18599999999994,39.2260319999993
3.18734999999994,39.2426531999993
3.18869999999994,39.2592743999993
3.19004999999994,39.2758955999993
3.19139999999994,39.2925167999993
3.19274999999994,39.3091379999993
3.19409999999994,39.3257591999993
3.19544999999994,39.3423803999993
3.19679999999994,39.3590015999993
3.19814999999994,39.3756227999993
3.19949999999994,39.3922439999993
3.20084999999994,39.4088651999993
3.20219999999994,39.4254863999993
3.20354999999994,39.4421075999993
3.20489999999994,39.4587287999993
3.20624999999994,39.4753499999993
3.20759999999994,39.4919711999993
3.20894999999994,39.5085923999993
3.21029999999994,39.5252135999993
3.21164999999994,39.5418347999993
3.21299999999994,39.5584559999993
3.21434999999994,39.5750771999993
3.21569999999994,39.5916983999993
3.21704999999994,39.6083195999993
3.21839999999994,39.6249407999993
3.21974999999994,39.6415619999993
3.22109999999994,39.6581831999993
3.22244999999994,39.6748043999993
3.22379999999994,39.6914255999993
3.22514999999994,39.7080467999993
3.22649999999994,39.7246679999993
3.22784999999994,39.7412891999993
3.22919999999994,39.7579103999993
3.23054999999994,39.7745315999993
3.23189999999994,39.7911527999993
3.23324999999994,39.8077739999993
3.23459999999994,39.8243951999993
3.23594999999994,39.8410163999993
3.23729999999994,39.8576375999993
3.23864999999994,39.8742587999993
3.23999999999994,39.8908799999993
3.24134999999994,39.9075011999993
3.24269999999994,39.9241223999993
3.24404999999994,39.9407435999993
3.24539999999994,39.9573647999993
3.24674999999994,39.9739859999993
3.24809999999994,39.9906071999993
3.24944999999994,40.0072283999993
3.25079999999994,40.0238495999993
3.25214999999994,40.0404707999993
3.25349999999994,40.0570919999993
3.25484999999994,40.0737131999993
3.25619999999994,40.0903343999993
3.25754999999994,40.1069555999993
3.25889999999994,40.1235767999993
3.26024999999994,40.1401979999993
3.26159999999994,40.1568191999993
3.26294999999994,40.1734403999993
3.26429999999994,40.1900615999993
3.26564999999994,40.2066827999993
3.26699999999994,40.2233039999993
3.26834999999994,40.2399251999993
3.26969999999994,40.2565463999993
3.27104999999994,40.2731675999993
3.27239999999994,40.2897887999993
3.27374999999994,40.3064099999993
3.27509999999994,40.3230311999993
3.27644999999994,40.3396523999993
3.27779999999994,40.3562735999993
3.27914999999994,40.3728947999993
3.28049999999994,40.3895159999993
3.28184999999994,40.4061371999993
3.28319999999994,40.4227583999993
3.28454999999994,40.4393795999993
3.28589999999994,40.4560007999993
3.28724999999994,40.4726219999993
3.28859999999994,40.4892431999993
3.28994999999994,40.5058643999993
3.29129999999994,40.5224855999993
3.29264999999994,40.5391067999993
3.29399999999994,40.5557279999993
3.29534999999994,40.5723491999993
3.29669999999994,40.5889703999993
3.29804999999994,40.6055915999993
3.29939999999994,40.6222127999993
3.30074999999994,40.6388339999993
3.30209999999994,40.6554551999993
3.30344999999994,40.6720763999993
3.30479999999994,40.6886975999993
3.30614999999994,40.7053187999993
3.30749999999994,40.7219399999993
3.30884999999994,40.7385611999993
3.31019999999994,40.7551823999993
3.31154999999994,40.7718035999993
3.31289999999994,40.7884247999993
3.31424999999994,40.8050459999993
3.31559999999994,40.8216671999993
3.31694999999994,40.8382883999993
3.31829999999994,40.8549095999993
3.31964999999994,40.8715307999993
3.32099999999994,40.8881519999993
3.32234999999994,40.9047731999993
3.32369999999994,40.9213943999993
3.32504999999994,40.9380155999993
3.32639999999994,40.9546367999993
3.32774999999994,40.9712579999993
3.32909999999994,40.9878791999993
3.33044999999994,40.8467993
3.33179999999994,40.8467372
3.33314999999994,40.8466751
3.33449999999994,40.846613
3.33584999999994,40.8465509
3.33719999999994,40.8464888
3.33854999999994,40.8464267
3.33989999999994,40.8463646
3.34124999999994,40.8463025
3.34259999999994,40.8462404
3.34394999999994,40.8461783
3.34529999999994,40.8461162
3.34664999999994,40.8460541
3.34799999999994,40.845992
3.34934999999994,40.8459299
3.35069999999994,40.8458678
3.35204999999994,40.8458057
3.35339999999994,40.8457436
3.35474999999994,40.8456815
3.35609999999994,40.8456194
3.35744999999994,40.8455573
3.35879999999994,40.8454952
3.36014999999994,40.8454331
3.36149999999994,40.845371
3.36284999999994,40.8453089
3.36419999999994,40.8452468
3.36554999999994,40.8451847
3.36689999999994,40.8451226
3.36824999999994,40.8450605
3.36959999999994,40.8449984
3.37094999999994,40.8449363
3.37229999999994,40.8448742
3.37364999999994,40.8448121
3.37499999999994,40.84475
3.37634999999994,40.8446879
3.37769999999994,40.8446258
3.37904999999994,40.8445637
3.38039999999994,40.8445016
3.38174999999994,40.8444395
3.38309999999994,40.8443774
3.38444999999994,40.8443153
3.38579999999994,40.8442532
3.38714999999994,40.8441911
3.38849999999994,40.844129
3.38984999999994,40.8440669
3.39119999999994,40.8440048
3.39254999999994,40.8439427
3.39389999999994,40.8438806
3.39524999999994,40.8438185
3.39659999999994,40.8437564
3.39794999999994,40.8436943
3.39929999999994,40.8436322
3.40064999999994,40.8435701
3.40199999999994,40.843508
3.40334999999994,40.8434459
3.40469999999994,40.8433838
3.40604999999994,40.8433217
3.40739999999994,40.8432596
3.40874999999994,40.8431975
3.41009999999994,40.8431354
3.41144999999994,40.8430733
3.41279999999994,40.8430112
3.41414999999994,40.8429491
3.41549999999994,40.842887
3.41684999999994,40.8428249
3.41819999999994,40.8427628
3.41954999999994,40.8427007
3.42089999999994,40.8426386
3.42224999999994,40.8425765
3.42359999999994,40.8425144
3.42494999999994,40.8424523
3.42629999999994,40.8423902
3.42764999999994,40.8423281
3.42899999999994,40.842266
3.43034999999994,40.8422039
3.43169999999994,40.8421418
3.43304999999994,40.8420797
3.43439999999994,40.8420176
3.43574999999994,40.8419555
3.43709999999994,40.8418934
3.43844999999994,40.8418313
3.43979999999994,40.8417692
3.44114999999994,40.8417071
3.44249999999994,40.841645
3.44384999999994,40.8415829
3.44519999999994,40.8415208
3.44654999999994,40.8414587
3.44789999999994,40.8413966
3.44924999999994,40.8413345
3.45059999999994,40.8412724
3.45194999999994,40.8412103
3.45329999999994,40.8411482
3.45464999999994,40.8410861
3.45599999999994,40.841024
3.45734999999994,40.8409619
3.45869999999994,40.8408998
3.46004999999994,40.8408377
3.46139999999994,40.8407756
3.46274999999994,40.8407135
3.46409999999994,40.8406514
3.46544999999994,40.8405893
3.46679999999994,40.8405272
3.46814999999994,40.8404651
3.46949999999994,40.840403
3.47084999999994,40.8403409
3.47219999999994,40.8402788
3.47354999999994,40.8402167
3.47489999999994,40.8401546
3.47624999999994,40.8400925
3.47759999999994,40.8400304
3.47894999999994,40.8399683
3.48029999999994,40.8399062
3.48164999999994,40.8398441
3.48299999999994,40.839782
3.48434999999994,40.8397199
3.48569999999994,40.8396578
3.48704999999994,40.8395957
3.48839999999994,40.8395336
3.48974999999994,40.8394715
3.49109999999994,40.8394094
3.49244999999994,40.8393473
3.49379999999994,40.8392852
3.49514999999994,40.8392231
3.49649999999994,40.839161
3.49784999999994,40.8390989
3.49919999999994,40.8390368
3.50054999999994,40.8389747
3.50189999999994,40.8389126
3.50324999999994,40.8388505
3.50459999999994,40.8387884
3.50594999999994,40.8387263
3.50729999999994,40.8386642
3.50864999999994,40.8386021
3.50999999999994,40.83854
3.51134999999994,40.8384779
3.51269999999994,40.8384158
3.51404999999994,40.8383537
3.51539999999994,40.8382916
3.51674999999994,40.8382295
3.51809999999994,40.8381674
3.51944999999994,40.8381053
3.52079999999994,40.8380432
3.52214999999994,40.8379811
3.52349999999994,40.837919
3.52484999999993,40.8378569
3.52619999999993,40.8377948
3.52754999999993,40.8377327
3.52889999999993,40.8376706
3.53024999999993,40.8376085
3.53159999999993,40.8375464
3.53294999999993,40.8374843
3.53429999999993,40.8374222
3.53564999999993,40.8373601
3.53699999999993,40.837298
3.53834999999993,40.8372359
3.53969999999993,40.8371738
3.54104999999993,40.8371117
3.54239999999993,40.8370496
3.54374999999993,40.8369875
3.54509999999993,40.8369254
3.54644999999993,40.8368633
3.54779999999993,40.8368012
3.54914999999993,40.8367391
3.55049999999993,40.836677
3.55184999999993,40.8366149
3.55319999999993,40.8365528
3.55454999999993,40.8364907
3.55589999999993,40.8364286
3.55724999999993,40.8363665
3.55859999999993,40.8363044
3.55994999999993,40.8362423
3.56129999999993,40.8361802
3.56264999999993,40.8361181
3.56399999999993,40.836056
3.56534999999993,40.8359939
3.56669999999993,40.8359318
3.56804999999993,40.8358697
3.56939999999993,40.8358076
3.57074999999993,40.8357455
3.57209999999993,40.8356834
3.57344999999993,40.8356213
3.57479999999993,40.8355592
3.57614999999993,40.8354971
3.57749999999993,40.835435
3.57884999999993,40.8353729
3.58019999999993,40.8353108
3.58154999999993,40.8352487
3.58289999999993,40.8351866
3.58424999999993,40.8351245
3.58559999999993,40.8350624
3.58694999999993,40.8350003
3.58829999999993,40.8349382
3.58964999999993,40.8348761
3.59099999999993,40.834814
3.59234999999993,40.8347519
3.59369999999993,40.8346898
3.59504999999993,40.8346277
3.59639999999993,40.8345656
3.59774999999993,40.8345035
3.59909999999993,40.8344414
3.60044999999993,40.8343793
3.60179999999993,40.8343172
3.60314999999993,40.8342551
3.60449999999993,40.834193
3.60584999999993,40.8341309
3.60719999999993,40.8340688
3.60854999999993,40.8340067
3.60989999999993,40.8339446
3.61124999999993,40.8338825
3.61259999999993,40.8338204
3.61394999999993,40.8337583
3.61529999999993,40.8336962
3.61664999999993,40.8336341
3.61799999999993,40.833572
3.61934999999993,40.8335099
3.62069999999993,40.8334478
3.62204999999993,40.8333857
3.62339999999993,40.8333236
3.62474999999993,40.8332615
3.62609999999993,40.8331994
3.62744999999993,40.8331373
3.62879999999993,40.8330752
3.63014999999993,40.8330131
3.63149999999993,40.832951
3.63284999999993,40.8328889
3.63419999999993,40.8328268
3.63554999999993,40.8327647
3.63689999999993,40.8327026
3.63824999999993,40.8326405
3.63959999999993,40.8325784
3.64094999999993,40.8325163
3.64229999999993,40.8324542
3.64364999999993,40.8323921
3.64499999999993,40.83233
3.64634999999993,40.8322679
3.64769999999993,40.8322058
3.64904999999993,40.8321437
3.65039999999993,40.8320816
3.65174999999993,40.8320195
3.65309999999993,40.8319574
3.65444999999993,40.8318953
3.65579999999993,40.8318332
3.65714999999993,40.8317711
3.65849999999993,40.831709
3.65984999999993,40.8316469
3.66119999999993,40.8315848
3.66254999999993,40.8315227
3.66389999999993,40.8314606
3.66524999999993,40.8313985
3.66659999999993,40.8313364
3.66794999999993,40.8312743
3.66929999999993,40.8312122
3.67064999999993,40.8311501
3.67199999999993,40.831088
3.67334999999993,40.8310259
3.67469999999993,40.8309638
3.67604999999993,40.8309017
3.67739999999993,40.8308396
3.67874999999993,40.8307775
3.68009999999993,40.8307154
3.68144999999993,40.8306533
3.68279999999993,40.8305912
3.68414999999993,40.8305291
3.68549999999993,40.830467
3.68684999999993,40.8304049
3.68819999999993,40.8303428
3.68954999999993,40.8302807
3.69089999999993,40.8302186
3.69224999999993,40.8301565
3.69359999999993,40.8300944
3.69494999999993,40.8300323
3.69629999999993,40.8299702
3.69764999999993,40.8299081
3.69899999999993,40.829846
3.70034999999993,40.8297839
3.70169999999993,40.8297218
3.70304999999993,40.8296597
3.70439999999993,40.8295976
3.70574999999993,40.8295355
3.70709999999993,40.8294734
3.70844999999993,40.8294113
3.70979999999993,40.8293492
3.71114999999993,40.8292871
3.71249999999993,40.829225
3.71384999999993,40.8291629
3.71519999999993,40.8291008
3.71654999999993,40.8290387
3.71789999999993,40.8289766
3.71924999999993,40.8289145
3.72059999999993,40.8288524
3.72194999999993,40.8287903
3.72329999999993,40.8287282
3.72464999999993,40.8286661
3.72599999999993,40.828604
3.72734999999993,40.8285419
3.72869999999993,40.8284798
3.73004999999993,40.8284177
3.73139999999993,40.8283556
3.73274999999993,40.8282935
3.73409999999993,40.8282314
3.73544999999993,40.8281693
3.73679999999993,40.8281072
3.73814999999993,40.8280451
3.73949999999993,40.827983
3.74084999999993,40.8279209
3.74219999999993,40.8278588
3.74354999999993,40.8277967
3.74489999999993,40.8277346
3.74624999999993,40.8276725
3.74759999999993,40.8276104
3.74894999999993,40.8275483
3.75029999999993,40.8274862
3.75164999999993,40.8274241
3.75299999999993,40.827362
3.75434999999993,40.8272999
3.75569999999993,40.8272378
3.75704999999993,40.8271757
